Organisation Name,ch_company_number,ch_company_name,ch_sic_codes,sic_tech_score,is_active_score,company_age_score,company_type_score,name_keyword_score,role_fit_score,role_fit_bucket
Sandhata Technologies Limited,05599334,SANDHATA TECHNOLOGIES LIMITED,62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Sansys Technologies Limited,06527423,SANSYS TECHNOLOGIES LIMITED,62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Saphire Aster Limited,09755559,SAPHIRE ASTER LIMITED,62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Sapiens AdvantageGo Limited,02503575,SAPIENS ADVANTAGEGO LIMITED,62090;63110;82200,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Sapient Limited,03144067,SAPIENT LIMITED,62090,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Sapphire Systems Ltd,02777799,SAPPHIRE SYSTEMS LIMITED,62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Sara Consultants Limited,07870667,SARA CONSULTANTS LIMITED,62020;69201;70221;70229,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Sarayutech Limited,06564286,SARAYUTECH LIMITED,62090,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Satavia Ltd.,08826207,SATAVIA LTD,62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Sathya Sai Services Limited,06868733,SATHYA SAI SERVICES LIMITED,62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Satya Infotech Limited,05808079,SATYA INFOTECH LIMITED,62012,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Savitri Limited,07800791,SAVITRI LIMITED,62012,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Scan Computers International ltd,02620081,SCAN COMPUTERS INTERNATIONAL LIMITED,26200;47410;62090,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
SchemeServe Limited,04092583,SCHEMESERVE LIMITED,62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Sci-Net Limited,03624389,SCI-NET LIMITED,62090,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Sciamed Ltd,SC151205,SCIAMED LIMITED,62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Scientia Ltd,02309407,SCIENTIA LIMITED,62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Sciforma UK Ltd,04157160,SCIFORMA UK LTD,62012,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Scorchsoft Ltd,07246693,SCORCHSOFT LTD,62090,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Screen Burn Interactive Ltd,SC500575,SCREEN BURN INTERACTIVE LIMITED,62011,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Scriptoria Ltd,07539231,SCRIPTORIA LTD,58190;62020;70210;85600,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Scrumconnect,07804221,SCRUMCONNECT LIMITED,62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Seaborn Software Ltd,14726003,SEABORN SOFTWARE LTD,62012;62020,0.5,0.1,0.07,0.08,0.05,0.7999999999999999,strong
Search Intelligence Ltd,09361526,SEARCH INTELLIGENCE LTD,62090,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Secarma Ltd,04217114,SECARMA LIMITED,62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Secaudi Limited,08902561,SECAUDI LIMITED,47290;62090,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Secforce,06488355,SECFORCE LTD,62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Secon Cyber Security Ltd,03788567,SECON CYBER SECURITY LTD,62090,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Second Impact Games,07764771,SECOND IMPACT GAMES LIMITED,62090,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Second Nature Healthy Habits Ltd,08511152,SECOND NATURE HEALTHY HABITS LTD,62012,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
SecurEnvoy Limited,04866711,SECURENVOY LIMITED,62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Securys Limited,09084719,SECURYS LIMITED,62090,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Sedivcharan Limited,07099248,SEDIVCHARAN LIMITED,62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
SeeByte Ltd,SC194014,SEEBYTE LIMITED,62012;62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Seerbytes Limited,09020089,SEERBYTES LIMITED,62012;62020;62090;70229,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Sefas Innovation Ltd,03769761,SEFAS INNOVATION LIMITED,62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Sektor.AI (UK) Ltd,15274440,SEKTOR.AI (UK) LTD,62012,0.5,0.1,0.07,0.08,0.05,0.7999999999999999,strong
Sekyee Computer Ltd,03494037,SEKYEE COMPUTER LIMITED,61100;62012;62020;62030,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Seldon Technologies Ltd,09188032,SELDON TECHNOLOGIES LIMITED,62090,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Semarchy Limited,08834845,SEMARCHY LIMITED,62012,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Semfex Solutions Limited,07357364,SEMFEX SOLUTIONS LIMITED,62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Semiwise Limited,SC465719,SEMIWISE LIMITED,62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
SendSpend Limited,09964977,SENDSPEND LIMITED,62012,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Sendible Limited,06815657,SENDIBLE LIMITED,62090,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Senior Internet Limited,03901114,SENIOR INTERNET LIMITED,62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Sentinel Technologies Ltd,08220395,SENTINEL TECHNOLOGIES LTD,62020;62090,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
SentryBay Limited,06370537,SENTRYBAY LIMITED,62012;82990,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Sera Neon Limited,07415035,SERA NEON LIMITED,62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Seres Information Technologie Ltd,07955753,SERES INFORMATION TECHNOLOGIE LTD,62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Sernova Financials Limited,09829920,SERNOVA FINANCIALS LIMITED,62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Serrala UK Limited,09935181,SERRALA UK LIMITED,62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Serv IT Limited,07006380,SERV IT LIMITED,62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Servatech Ltd,03293778,SERVATECH LIMITED,62020;95110,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Service Management Integrations Ltd,09824734,SERVICE MANAGEMENT INTEGRATIONS LIMITED,62012,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Service Works Global Limited,04915250,SERVICE WORKS GLOBAL LIMITED,62030,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
ServiceNow UK Limited,06299383,SERVICENOW UK LIMITED,62090,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
ServicePower Business Solutions Ltd,03263208,SERVICEPOWER BUSINESS SOLUTIONS LIMITED,62090,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
ServiceRocket Limited,08546213,SERVICEROCKET LIMITED,62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
ServiceTracker,08744577,SERVICETRACKER LTD,62090,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Servzon Technologies Limited,07740063,SERVZON TECHNOLOGIES LIMITED,62012;62020;63990,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Setfords Law Ltd,09568377,SETFORDS LAW LTD,62090;69102,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Seva Tech Limited,14982507,SEVA TECH LIMITED,62090,0.5,0.1,0.07,0.08,0.05,0.7999999999999999,strong
Sevron Ltd,06053767,SEVRON LTD,62090,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Sharanu Limited,08622698,SHARANU LIMITED,62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Shard Global Ltd,08257736,SHARD GLOBAL LTD,62020;62090,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Sharp Brains Limited,08907400,SHARP BRAINS LIMITED,62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Sharp IT Services (UK) Limited,02761451,SHARP IT SERVICES (UK) LIMITED,62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Shed Collective Ltd,SC387124,SHED COLLECTIVE LTD,62012;62020;63110;68209,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Sheer Solutions Limited,07442530,SHEER SOLUTIONS LTD,62012;62020;68100;68209,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Shelton Development Services Ltd,04998542,SHELTON DEVELOPMENT SERVICES LIMITED,62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Sherwood Systems Limited,NI022536,SHERWOOD SYSTEMS LIMITED,62090,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Shinetech Europe Ltd.,07141834,SHINETECH EUROPE LIMITED,62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Shivom Consultancy Limited,04921167,SHIVOM CONSULTANCY LIMITED,62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Shocklogic Worldwide Limited,09493751,SHOCKLOGIC WORLDWIDE LIMITED,62012,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Shooting star Technologies Ltd,09313844,SHOOTING STAR TECHNOLOGIES LTD,62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Showcase Creative Ltd,07077753,CREATIVE SHOWCASE LIMITED,62090,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Showpad Ltd,09505970,SHOWPAD LTD,62090,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Shriya Consultancy Services Limited,08184399,SHRIYA CONSULTANCY SERVICES LTD,62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Sibs Limited,08178422,SIBS LIMITED,62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Sidetrade UK Limited,07742637,SIDETRADE UK LIMITED,62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Siecon Technologies Limited,07928584,SIECON TECHNOLOGIES LIMITED,62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Sielo Consulting Ltd,06244580,SIELO CONSULTING LIMITED,62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Sift Limited,03230061,SIFT LIMITED,62090,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Sigtech Solutions Limited,08797711,SIGTECH SOLUTIONS LIMITED,62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Silicon Frontline Technology (UK) Limited,13850382,SILICON FRONTLINE TECHNOLOGY (UK) LIMITED,62012,0.5,0.1,0.07,0.08,0.05,0.7999999999999999,strong
Silver House Solutions Limited,09675497,SILVER HOUSE SOLUTIONS LIMITED,62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Silver Touch Technologies (UK) Limited,06431016,SILVER TOUCH TECHNOLOGIES (UK) LIMITED,62012,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Silverlink Technologies Ltd,04731865,SILVERLINK TECHNOLOGIES LTD,62030,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
SimCorp Limited,02063275,SIMCORP LIMITED,62090,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
SimilarWeb UK Limited,08634777,SIMILARWEB UK LIMITED,62090,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Simplex Services (UK) Ltd,08957408,SIMPLEX SERVICES (UK) LIMITED,62012,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Simplicity Cloud Ltd.,13792849,SIMPLICITY CLOUD LIMITED,62012,0.5,0.1,0.07,0.08,0.05,0.7999999999999999,strong
Simplisys Limited,05862418,SIMPLISYS LIMITED,62012,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Simpson Associates Information Services Limited,03442572,SIMPSON ASSOCIATES INFORMATION SERVICES LIMITED,62012;62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Simudyne Limited,06291551,SIMUDYNE LIMITED,58290;62012,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Sinclair Ventures Limited,01851381,SINCLAIR VENTURES LIMITED,41100;62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Sinnergy Limited,07403244,SINNERGY LTD,62020;70229,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Sintecmedia WEM Ltd,03890237,SINTECMEDIA WEM LTD,62012,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
SiteMinder Distribution Limited,07242801,SITEMINDER DISTRIBUTION LIMITED,62012,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Sitecore UK Ltd.,05505160,SITECORE UK LTD.,62090,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Siteimprove Limited,04932868,SITEIMPROVE LIMITED,58290;62090,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Sivapalan & Co Ltd,08791733,SIVAPALAN LIMITED,62090;69203,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Skillnet Solutions Private Limited,07384552,SKILLNET SOLUTIONS PRIVATE LIMITED,62090,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Skillstream Ltd,04343203,SKILLSTREAM LIMITED,62090,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Skillweb.co.uk Ltd,03838280,SKILLWEB.CO.UK LTD.,62012;62090,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Skimbit Ltd,06347796,SKIMBIT LTD,62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Skotkonung Ltd.,07893442,SKOTKONUNG LTD,62020;62090,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Sky Technologies Ltd,08520424,SKY TECHNOLOGIES LTD,47910;62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Sky Technology Solutions Limited,14914641,SKY TECHNOLOGY SOLUTIONS LTD,52242;62020,0.5,0.1,0.07,0.08,0.05,0.7999999999999999,strong
Skywall Consulting Ltd,07854196,SKYWALL CONSULTING LTD,62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Skywire Ltd,04362840,SKYWIRE LIMITED,62090,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Sliced Bread Limited,07481903,SLICED BREAD LIMITED,62012,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Slimstock Ltd,05926553,SLIMSTOCK LIMITED,62012,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Slingshot AI Limited,14487502,SLINGSHOT AI LIMITED,62090,0.5,0.1,0.07,0.08,0.05,0.7999999999999999,strong
Slip Technology Limited,13370492,SLIP TECHNOLOGY LIMITED,62012,0.5,0.1,0.07,0.08,0.05,0.7999999999999999,strong
Smarkets Limited,06475845,SMARKETS LIMITED,62012;62090,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Smart Business Management Ltd,06839489,SMART BUSINESS MANAGEMENT (UK) LIMITED,62090,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Smart Choices,06927320,SMART CHOICES UK LIMITED,62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Smart City Consultancy Ltd,08472229,SMART CITY CONSULTANCY LIMITED,61100;61200;62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Smart IT Providers Limited,06669723,SMART IT PROVIDERS LTD,62090,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Smart Information Technologies Ltd,07142010,SMART INFORMATION TECHNOLOGIES LIMITED,62090,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Smart Soho Ltd,08408276,SMART SOHO LTD,62090,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
SmartLoyal Ltd,07786601,SMARTLOYAL LTD,62090,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
SmartSpace Global Ltd,09336000,SMARTSPACE GLOBAL LTD,62012,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
SmartStream Technologies Ltd,02285524,SMARTSTREAM TECHNOLOGIES LIMITED,62012;62020;62090,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Smartcities Ltd,08088397,SMARTCITIES LTD,62090,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Smartdesc Limited,08233739,SMARTDESC LIMITED,62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Smartebusiness Limited,05136667,SMARTEBUSINESS LIMITED,62020;62090,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Smartedge Solutions Limited,05413628,SMARTEDGE SOLUTIONS LTD,62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Smartzi Limited,09261921,SMARTZI LIMITED,62090,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Smile IT Solutions Limited,09388286,SMILE IT SOLUTIONS LIMITED,62012;62020;63110;63120,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Smoothwall Ltd,04298247,SMOOTHWALL LIMITED,62090,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Snodas Consulting Ltd,08252197,SNODAS CONSULTING LTD,62012,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Snowdrop Solutions Limited,08763263,SNOWDROP SOLUTIONS LTD,62012;62090,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Snowview Limited,09463587,SNOWVIEW LIMITED,61200;61900;62020;71200,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
SoarSmart Ltd,07481479,SOARSMART LTD,62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Social Media 92 LTD,09972684,SOCIAL MEDIA 92 LTD,62090,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Socomec U.K Limited,02016638,SOCOMEC U.K. LIMITED,62030,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Softech Consultancy Limited,07724885,SOFTECH CONSULTANCY LIMITED,62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Softech Rail Limited,05381917,SOFTECH RAIL LIMITED,62020;71129,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Softline Solutions Ltd.,09784366,SOFTLINE SOLUTIONS LTD.,62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Softserve Systems Limited,07858139,SOFTSERVE SYSTEMS LTD,62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
SoftwareONE UK Limited,06629601,SOFTWAREONE UK LIMITED,62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Solar Options for Schools Ltd,09812345,SOLAR OPTIONS FOR SCHOOLS LIMITED,62012;64999;82990;85600,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Solcom Limited,03525534,SOLCOM LIMITED,62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Solid Solutions Management Limited,03656695,SOLID SOLUTIONS MANAGEMENT LIMITED,62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Solum Financial Limited,09050223,SOLUM FINANCIAL LTD,62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Solutions PT Limited,01937672,SOLUTIONS PT LIMITED,62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Solutions for Accounting Limited,03501282,SOLUTIONS FOR ACCOUNTING LIMITED,62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Solutionsdotnet limited,07192950,SOLUTIONSDOTNET LIMITED,62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Solve System Solutions Limited,09240602,SOLVE SYSTEM SOLUTIONS LIMITED,62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Soman Consulting Limited,07575191,SOMAN CONSULTING LIMITED,62012;62020;70229,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Sonar Informatics Limited,05580587,SONAR INFORMATICS LTD,62090,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Sonocent Ltd,06127874,SONOCENT LTD,62012,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Sonovate Limited,07500445,SONOVATE LIMITED,62012;63110;64999;72190,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Sony Interactive Entertainment Europe Limited,03277793,SONY INTERACTIVE ENTERTAINMENT EUROPE LIMITED,62090,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Sopra Steria Limited,04077975,SOPRA STERIA LIMITED,62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Soroco Private Limited,09249468,SOROCO PRIVATE LIMITED,62012,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Soundmouse Ltd,03962610,SOUNDMOUSE LIMITED,59200;62012,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Source Code Control Limited,09277137,SOURCE CODE CONTROL LIMITED,62012,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Southern Communications Limited,01328040,SOUTHERN COMMUNICATIONS LIMITED,61100;61200;61900;62090,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Southern Soft Limited,09146271,SOUTHERN SOFT LIMITED,62012;62020;62090;63990,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Sova Assessment Ltd,09593533,SOVA ASSESSMENT LIMITED,62012,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Sovrn UK Limited,08260587,SOVRN UK LIMITED,62030,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Spark Emerging Technologies Limited,05327622,SPARK EMERGING TECHNOLOGIES LTD,62090,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Sparta Global Limited,05597367,SPARTA GLOBAL LIMITED,62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Spatial Design Hub Limited,09518282,SPATIAL DESIGN HUB LIMITED,62012;74100,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
SpatialBuzz Limited,05212484,SPATIALBUZZ LIMITED,62012,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Spatialest Limited,NI032650,SPATIALEST LTD,62090,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Spectec Ltd,02371124,SPECTEC LTD,62090,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
"Spectro Cloud, UK Limited",13441382,"SPECTRO CLOUD, UK LTD",62090;82990,0.5,0.1,0.07,0.08,0.05,0.7999999999999999,strong
Spectrum Data Networks Ltd,14685253,SPECTRUM DATA NETWORKS LTD,62020;62090;74909,0.5,0.1,0.07,0.08,0.05,0.7999999999999999,strong
Spectrum IT Limited,01875120,IT @ SPECTRUM LIMITED,62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Spectrum Networks Solutions Limited,03914949,SPECTRUM NETWORKS SOLUTIONS LIMITED,62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Speech Graphics Ltd,SC388915,SPEECH GRAPHICS LTD,62020;62090,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Speedster-IT Ltd,05012028,SPEEDSTER-IT LTD,62090,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Spektrix Limited,06220078,SPEKTRIX LIMITED,62012;63110,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Spherica Business Solutions Ltd,06951540,SPHERICA BUSINESS SOLUTIONS LIMITED,62090,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Spica Technologies Ltd,09276549,SPICA TECHNOLOGIES LTD,62012;62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Spiceworks U.K. Ltd.,09514729,SPICEWORKS U.K. LTD.,62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Spike Global Limited,07783597,SPIKE GLOBAL LIMITED,62012,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Spindogs Ltd,07035713,SPINDOGS LTD,62012;62090,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Spinon Ltd,08151136,SPINON LTD,62012;62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Splash Damage Ltd,04208076,SPLASH DAMAGE LIMITED,62011,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Splento Ltd,09595739,SPLENTO LTD,58290;59112;62012;74202,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Split Second Research Limited,09455069,SPLIT SECOND RESEARCH LIMITED,62012;72200;73200,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Sponge Group Limited,05040143,SPONGE UK LIMITED,62090,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Sponsorworks Ltd,06430830,SPONSORWORKS LTD,62012,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Sports Loyalty Card Limited,04158111,SPORTS LOYALTY CARD LIMITED,62090;63110;63120;64999,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Sprinklr UK Ltd,04254616,SPRINKLR UK LTD,62090,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Spriya Technologies Ltd,09777498,SPRIYA TECHNOLOGIES LTD,62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Spyrosoft Ltd,09952842,SPYROSOFT LTD,62012;62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Square Health Technology Limited,13468556,SQUARE HEALTH TECHNOLOGY LIMITED,62012,0.5,0.1,0.07,0.08,0.05,0.7999999999999999,strong
Squared Up Ltd,07834869,SQUARED UP LTD,62012,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Squiz (UK) Ltd,04816468,SQUIZ UK LIMITED,62090,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Sree Matha Technologies Ltd,08252172,SREE MATHA TECHNOLOGIES LTD,62012,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Sreeranga IT Consultancy Ltd,09598699,SREERANGA IT CONSULTANCY LTD,62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Sri Prathinik Consulting Limited,08462040,SRI PRATHINIK CONSULTING LIMITED,62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
SriBalaji Infotech Ltd,07554692,SRIBALAJI INFOTECH LIMITED,62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Srianu Technologies Ltd,07279560,SRIANU TECHNOLOGIES LTD,62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
Sriven Solutions Limited,07735813,SRIVEN SOLUTIONS LTD,62020,0.5,0.1,0.12,0.08,0.0,0.7999999999999999,strong
